ZCTA,total_pop,white_count,black_count,native_count,asian_count,hispanic_count,median_income,below_poverty,pct_white,pct_black,pct_native,pct_asian,pct_hispanic
01238,5893,5344,0,12,109,176,74469,378,0.9068386220940099,0.0,0.002036314271169184,0.01849652129645342,0.029865942643814695
01240,5024,4564,28,0,13,302,99745,423,0.9084394904458599,0.005573248407643312,0.0,0.0025875796178343948,0.06011146496815287
01242,165,165,0,0,0,0,-666666666,11,1.0,0.0,0.0,0.0,0.0
01243,196,183,0,4,0,2,89063,25,0.9336734693877551,0.0,0.02040816326530612,0.0,0.01020408163265306
01244,243,230,0,0,0,13,59655,8,0.9465020576131687,0.0,0.0,0.0,0.053497942386831275
01245,828,735,9,0,3,81,113750,60,0.8876811594202898,0.010869565217391304,0.0,0.0036231884057971015,0.09782608695652174
01247,14967,13176,145,33,395,818,55544,2206,0.8803367408298256,0.009687980223157613,0.00220485067147725,0.026391394401015567,0.054653571189951226
01253,903,857,0,0,4,15,108068,24,0.9490586932447398,0.0,0.0,0.004429678848283499,0.016611295681063124
01254,962,866,52,0,7,20,113304,51,0.9002079002079002,0.05405405405405406,0.0,0.007276507276507277,0.02079002079002079
01255,850,765,17,0,2,27,85417,32,0.9,0.02,0.0,0.002352941176470588,0.03176470588235294
01256,733,712,3,1,0,12,55000,107,0.9713506139154161,0.004092769440654843,0.001364256480218281,0.0,0.01637107776261937
